,dataset_name,Bacteroides,Eubacterium,Prevotella,Faecalibacterium,Subdoligranulum,Alistipes,Ruminococcus,Parabacteroides,Roseburia,Blautia,Escherichia,Bifidobacterium,Coprococcus,Butyrivibrio,Dialister,Clostridium,Barnesiella,Lachnospiraceae_noname,Akkermansia,Dorea,Streptococcus,Megamonas,Phascolarctobacterium,Veillonella,Odoribacter,Paraprevotella,Erysipelotrichaceae_noname,Collinsella,Lactobacillus,Oscillibacter
1164,WT2D.8,11.0973,21.87193,0.0,6.1637,4.6551800000000005,5.70004,10.1733,2.0851599999999997,0.8210299999999999,2.3254599999999996,1.15717,5.7605900000000005,6.41271,0.0009199999999999999,7.04548,0.07518999999999999,0.0,0.22891,0.75961,1.14609,0.47871,0.0,0.0,0.0226,0.0,0.0,1.31016,0.47718999999999995,1.7574900000000002,0.33754
1165,WT2D.80,33.25294,19.63545,0.013890000000000001,4.73723,2.69561,0.0,8.31985,2.1803,2.34267,6.74938,0.04534,1.36448,0.1613,0.013980000000000001,4.67242,5.9820400000000005,0.0,1.92345,0.6077,1.23756,0.47291000000000005,0.0,0.0,0.0412,0.0,0.0,0.09815,0.0,0.0010400000000000001,1.69155
1166,WT2D.81,7.20527,27.536579999999997,0.0,4.8154,1.27864,0.04847,19.78284,0.25818,1.68147,3.70005,0.0,17.788439999999998,1.7167,0.0236,1.47305,0.08435,0.12880999999999998,0.68635,0.0,5.34775,1.32595,0.0,0.0,0.0,0.0,0.15844,1.33696,2.55724,0.0,0.26907
1167,WT2D.82,14.729560000000001,27.615820000000003,0.0,6.51277,4.95352,1.22869,2.71199,2.12352,4.9877199999999995,2.39768,0.0,0.0,11.49351,11.62808,0.0,0.92674,0.0,0.37223,0.0,2.5030200000000002,0.52435,0.0,1.11348,0.0,0.0,0.0,1.39113,0.0,0.0,0.29958
1168,WT2D.83,15.42322,2.3679200000000002,0.0,4.294580000000001,4.43012,31.580640000000002,1.08638,4.03819,0.16050999999999999,5.70022,0.25644,6.11661,2.40777,0.0,3.2806599999999997,0.9583799999999999,0.0,3.15181,0.008409999999999999,2.04363,0.53055,0.0,0.0,0.00884,0.018869999999999998,0.0,2.27507,2.81075,0.0,0.21654
1169,WT2D.84,27.083159999999996,3.7935300000000005,0.00086,9.856869999999999,12.51643,3.6166199999999997,11.01618,1.8128,5.0608,4.82416,0.26566999999999996,1.6553,2.85275,0.37706999999999996,0.0,0.9589200000000001,0.20513,0.8489700000000001,2.2909200000000003,1.19295,2.4096,0.0,0.0,0.0,0.01267,0.0,0.16354000000000002,1.8282200000000002,0.05558,1.10509
1170,WT2D.85,6.46354,11.62064,0.0,28.329829999999998,4.5685,0.62829,10.59726,0.2674,8.9073,2.6602900000000003,0.0,4.79849,0.48825,0.0052899999999999996,3.00863,2.0667299999999997,0.0,0.03166,0.0,3.8305800000000003,4.52435,0.0,0.0,0.052579999999999995,0.0,0.0,0.00309,3.77399,0.80638,0.14862999999999998
1171,WT2D.86,4.12783,6.746289999999999,0.06023,9.555819999999999,12.27267,0.80699,7.20605,0.44915,1.49486,2.0116,0.00313,24.61665,1.7242099999999998,0.02008,1.16573,2.66781,0.18627,0.15153,1.18297,3.16447,1.6857799999999998,0.0,0.0,0.0,0.018090000000000002,0.0,0.037610000000000005,5.24707,0.05855,0.10407999999999999
1172,WT2D.87,14.02281,4.20101,0.0,16.75112,3.5522099999999996,3.74936,2.0742599999999998,1.3172700000000002,0.49983999999999995,1.47681,0.14459,0.06895,1.73967,18.3835,1.3072,0.01577,0.40904,1.1986299999999999,4.1790199999999995,1.33199,0.047330000000000004,0.0,0.0,0.03617,0.19155999999999998,2.19604,4.9430000000000005,0.5536800000000001,0.08211,0.40236
1173,WT2D.88,2.72319,29.252259999999996,0.0,4.27893,6.70528,2.87414,17.01287,0.44765,0.50648,4.39926,0.13457,15.41583,1.6296899999999999,0.0,0.0,0.14947,0.6362300000000001,0.55777,2.71211,3.2608200000000003,0.07712999999999999,0.0,0.0,0.0,0.1171,0.0,1.6745700000000001,3.0775900000000003,0.0,0.57521
1174,WT2D.89,0.10714000000000001,5.99613,24.39421,17.9937,1.56045,0.13884000000000002,1.9176,0.03415,0.38244,1.3857899999999999,0.08692000000000001,4.16068,1.7993700000000001,0.34314,0.0,1.95402,0.00449,0.7754800000000001,0.0,1.68882,1.8271700000000002,0.0,4.58484,0.39327,0.0,0.23861,0.66317,1.6654,22.64452,0.023719999999999998
1175,WT2D.9,8.42657,7.60105,0.0,0.04256,11.66836,0.0,7.97167,6.33561,0.55978,6.48479,0.16009,5.87977,2.72217,0.0,2.20307,0.6462100000000001,0.0,0.8065899999999999,1.34114,9.4188,0.5958899999999999,0.0,0.0,0.0,0.0,0.0,10.11797,2.32648,0.01036,0.11020999999999999
1176,WT2D.90,5.72657,5.2350900000000005,0.0,27.42949,7.8228800000000005,2.59172,5.89745,1.9751,1.35189,2.90045,0.15632000000000001,7.53707,1.2281,5.47995,4.22313,6.11589,0.9079299999999999,1.06289,0.58212,2.83794,0.29834,0.0,0.0,0.0,0.0,2.3917900000000003,0.0,1.55227,0.00891,0.11252000000000001
1177,WT2D.91,1.01763,29.02528,0.0,14.47419,5.55615,0.00112,4.10101,0.6008600000000001,8.09422,7.723510000000001,0.00475,6.54059,3.4486800000000004,0.007690000000000001,6.452030000000001,0.06143,0.0,2.5859,0.00115,2.3391599999999997,5.54429,0.0,0.0,0.07565,0.0,0.0,0.08484,0.0,0.10297,0.29179
1178,WT2D.92,8.884730000000001,15.387360000000001,0.0,4.59842,8.06855,1.31866,10.44073,0.49746,1.2616,2.97547,0.49349,3.62109,25.87647,0.00604,0.018969999999999997,0.13380999999999998,0.09913999999999999,0.40996000000000005,2.31168,2.0428599999999997,1.7839900000000002,0.0,0.0,0.00464,0.07889,0.16732,0.03828,0.66819,0.0,0.34124
1179,WT2D.93,7.16908,9.70448,0.0,22.003770000000003,16.49533,2.1827,7.908060000000001,0.9315899999999999,6.59692,2.57877,1.3796700000000002,4.127,1.49842,0.00385,5.60119,1.7509700000000001,1.8198599999999998,0.69221,2.0616,2.06602,0.21170999999999998,0.0,0.0,0.14329,0.29320999999999997,0.0,0.0,0.00675,0.41466000000000003,0.14982
1180,WT2D.94,3.12074,16.109720000000003,0.0,21.92765,9.65133,3.31892,1.77885,0.28613,3.3532900000000003,4.32717,0.00705,6.97905,1.56236,0.0114,4.1535400000000005,5.0271,1.6615,0.79137,1.24264,4.50283,0.030489999999999996,0.0,0.0,0.058629999999999995,0.00864,1.44015,0.74332,2.58962,1.6167200000000002,0.40967
1181,WT2D.95,0.12562,10.43954,0.70316,8.94023,2.95919,0.15275999999999998,20.11965,0.06829,1.62978,3.3889099999999996,0.00744,3.5732699999999995,10.924339999999999,0.01205,0.0,0.03783,0.007859999999999999,1.34372,0.01992,10.95929,0.35138,0.0,0.0,0.022719999999999997,0.0,0.0476,8.81482,5.37265,0.0,0.052110000000000004
1182,WT2D.96,19.49515,9.385069999999999,0.0,15.45125,4.14709,2.50597,4.7805599999999995,0.35623,16.7237,5.32216,0.00411,0.55048,1.57476,0.02659,5.4192599999999995,0.13571,0.72648,1.03663,0.0004,3.4784800000000002,1.85665,0.0,0.0,0.1647,0.15552,2.1450299999999998,0.00317,1.2365,0.25982,0.9605799999999999
1183,WT2D.97,9.323789999999999,8.6236,10.44957,5.49437,12.65368,5.27457,2.86722,0.9231600000000001,3.06462,2.91871,0.42965,0.0,0.6746300000000001,0.01349,6.72995,0.13809000000000002,1.8933200000000001,0.52654,0.0,3.25561,8.78304,6.7203800000000005,0.0,0.0,0.13646,2.03202,0.92656,3.3033699999999997,0.07681,0.48773
1184,WT2D.98,11.679,6.85457,0.0,20.58768,7.759189999999999,1.19745,24.27954,1.2861,1.58409,7.494110000000001,0.34711,3.8872400000000003,1.9210099999999999,0.11939000000000001,0.16041,0.07387,0.13607,0.56771,1.49757,0.90628,0.97939,0.0,0.039619999999999995,0.00446,0.07828,0.07929,1.9539099999999998,1.99088,0.12865,0.24399
1185,WT2D.99,2.05797,24.71284,0.0,6.3852,17.82038,0.9162,3.9590400000000003,0.44747,0.3384,7.20075,0.30578,4.66896,4.23454,0.0,0.0,0.07439,0.01832,1.1994,0.2581,1.0282,0.0,0.0,0.44061999999999996,0.0,0.08632000000000001,0.08119,7.41246,3.3632,0.0,0.37843000000000004
1186,Zeller_fecal_colorectal_cancer,8.350810000000001,13.04347,0.00759,5.36574,18.875429999999998,8.4631,10.088230000000001,0.7962,1.4090799999999999,2.9199200000000003,0.07875,10.17221,6.55253,0.049339999999999995,0.0,2.4013,0.0,1.8386200000000001,1.6662,0.63549,0.10493,0.0,3.6032900000000003,0.02489,0.22230999999999998,0.0,0.00411,0.01407,0.0,0.05173
1187,Zeller_fecal_colorectal_cancer.1,14.01762,4.7195800000000006,56.06606,0.61741,0.9723,1.07831,1.05332,1.19655,10.39783,2.51532,0.0,0.0,1.53005,0.0,0.0,2.20044,0.23281,0.43122,0.10657,0.31577,0.44882,0.0,1.50463,0.09485,0.0,0.0,0.04035,0.0,0.0,0.0
1188,Zeller_fecal_colorectal_cancer.10,9.40258,14.1498,0.0,5.7822,1.91185,1.73255,7.848730000000001,1.18902,1.9378099999999998,3.80891,0.0,0.0,1.9347299999999998,3.73006,0.0,4.21615,0.33355999999999997,29.832140000000003,0.0,2.39011,8.60637,0.0,0.0,0.09484,0.115,0.0,0.08086,0.0,0.00137,0.03134
1189,Zeller_fecal_colorectal_cancer.100,32.62802,20.16489,0.0,4.34189,1.6156,1.7823799999999999,2.7787,0.78265,2.8248,4.99009,0.12133,5.06921,2.4809400000000004,11.621039999999999,0.0,0.32503000000000004,1.12226,1.0196,0.0,2.09407,0.22345,0.0,0.0,0.0,0.5169699999999999,0.0,0.157,0.9844200000000001,0.09068999999999999,0.07175
1190,Zeller_fecal_colorectal_cancer.101,8.96235,7.62197,15.719529999999999,8.04026,3.1675400000000002,0.17837999999999998,2.71152,7.21087,5.32988,2.3117099999999997,0.28497,0.51879,6.05685,0.78285,1.88264,0.16595,0.49128999999999995,0.09613,0.00857,5.04599,1.01839,0.0,2.2004599999999996,0.00458,0.26073,0.37963,0.78872,2.44387,0.0,0.61705
1191,Zeller_fecal_colorectal_cancer.102,21.45401,7.685410000000001,0.0,4.81155,2.19663,1.44078,32.69356,0.37703000000000003,2.88808,3.6747199999999998,0.42871000000000004,4.63521,3.8288800000000003,0.0,4.5362800000000005,0.12738,0.17720999999999998,3.55505,0.0,1.25296,0.84364,0.0,0.0,0.013309999999999999,0.51889,0.0,0.02162,0.25451,0.01426,0.39704
1192,Zeller_fecal_colorectal_cancer.103,2.58942,7.09811,0.00548,10.20778,38.370129999999996,4.68269,3.26951,2.12597,2.45384,4.85912,0.76168,1.95058,0.81509,0.0,0.32503000000000004,0.5895600000000001,0.14499,1.04146,0.0069299999999999995,0.8203600000000001,0.02304,0.0,0.0,0.11034000000000001,0.23825,0.1849,0.20229,0.54677,0.0,1.45739
1193,Zeller_fecal_colorectal_cancer.104,11.67946,24.83762,2.6071400000000002,0.4245,10.794210000000001,0.98136,2.18054,9.08713,2.28463,2.21536,5.78721,0.0,3.3443199999999997,0.0,0.0,0.33489,2.5705400000000003,0.36622,0.29865,1.4978,1.0502200000000002,0.0,1.6550099999999999,0.0,0.78508,0.72996,3.90299,0.0,0.0,0.01324
1194,Zeller_fecal_colorectal_cancer.105,33.96281,20.59594,0.0,9.10379,1.60474,2.5743099999999997,10.06343,0.0,3.2844599999999997,4.02456,0.01633,0.16926,0.18947999999999998,0.0,0.47276,1.4572399999999999,1.79055,2.48726,0.09433,2.86863,2.35255,0.0,0.0,0.013359999999999999,0.11298,0.0,0.14362,0.00625,0.16097999999999998,0.28346
1195,Zeller_fecal_colorectal_cancer.106,14.07975,12.65126,0.0035299999999999997,10.871039999999999,0.22246999999999997,0.1574,31.95045,4.9223099999999995,3.2402599999999997,7.678730000000001,0.00173,3.05152,1.21675,0.00121,0.42199,0.17205,0.0,2.60102,0.0,0.55798,0.18289,0.0,0.0,0.002,0.5092,0.0,2.38588,0.016880000000000003,0.019790000000000002,0.28048
1196,Zeller_fecal_colorectal_cancer.107,2.6889,8.98161,0.0,0.9548700000000001,12.58972,1.18812,0.41535,2.73917,0.022940000000000002,3.14546,4.29962,26.74728,0.53358,0.0016899999999999999,0.0,0.24347,2.0164400000000002,2.12379,0.12700999999999998,0.142,1.30782,0.0,0.29336,0.0059299999999999995,0.45183999999999996,0.13371,3.4703,0.7207399999999999,0.0,0.10303
1197,Zeller_fecal_colorectal_cancer.108,15.116060000000001,17.57227,2.14855,2.72613,0.9114,0.10239,25.368129999999997,1.43466,1.6874200000000001,3.2336099999999997,0.13228,5.67133,3.4363300000000003,0.00187,0.0,0.16805,1.47606,1.81602,1.61618,5.60856,0.6494300000000001,0.0,1.5868200000000001,0.0072900000000000005,0.16555,0.9854799999999999,0.00234,0.7870699999999999,0.30189,0.07161000000000001
1198,Zeller_fecal_colorectal_cancer.109,17.9175,5.176819999999999,0.0,5.543830000000001,4.07166,2.3849099999999996,14.30056,1.37628,0.76364,4.71455,0.92575,1.24159,0.8022699999999999,0.0,0.0,2.47629,1.10905,17.50356,2.68641,1.20106,0.22526,0.0,0.0,0.004370000000000001,1.12024,0.72692,5.0723,0.0,0.06402000000000001,0.056389999999999996
1199,Zeller_fecal_colorectal_cancer.11,19.424789999999998,10.037510000000001,0.39609,8.3148,7.8972,5.38849,7.4684,4.33754,0.66825,4.06041,4.59963,7.01817,1.1799899999999999,0.03247,0.0,0.4244,1.48993,0.49908,1.1862700000000002,0.45876999999999996,0.031039999999999998,1.55185,0.0,0.0,0.13185999999999998,0.51545,0.02823,0.75842,0.0,0.37803000000000003
1200,Zeller_fecal_colorectal_cancer.110,31.86512,9.21198,0.0,0.40615,7.40561,0.45141000000000003,2.57693,1.6886400000000001,0.92655,0.83831,0.02404,0.02084,0.62753,36.50504,0.0,0.0,1.73534,0.06205,0.0,0.4635,0.34506,0.0,0.0,0.0,0.85949,0.6262300000000001,1.07752,0.0,0.0,0.0
1201,Zeller_fecal_colorectal_cancer.111,7.836539999999999,19.29731,0.0,0.32571,1.4481,1.33902,20.82455,0.91261,0.79775,5.94217,0.0,2.47231,1.94117,0.0,1.98985,0.10705,0.53214,20.28738,0.11425999999999999,6.77527,4.1946,0.0,0.0,0.0,0.0,0.0,0.01162,0.66445,0.01956,0.05583
1202,Zeller_fecal_colorectal_cancer.112,2.9714099999999997,10.12493,4.04593,4.8434099999999995,4.38238,6.39391,8.08347,1.3239100000000001,1.73063,1.2325700000000002,1.62995,0.5965199999999999,13.69723,3.8620300000000003,19.165689999999998,0.70406,0.96446,0.5513,0.059579999999999994,0.74368,0.46761,5.36508,0.01208,0.01197,0.11943,1.86065,0.67869,0.68392,0.20052,1.3175
1203,Zeller_fecal_colorectal_cancer.113,55.17514,5.0963400000000005,0.0027199999999999998,6.02415,2.21928,5.0128900000000005,1.10605,4.77798,6.90822,2.6606799999999997,0.00793,0.11812,0.39616,0.0,2.2343,0.09316,3.3330300000000004,2.3717799999999998,0.03599,0.12050999999999999,0.18425,0.0037799999999999995,0.0,0.06312999999999999,0.52168,0.0,0.00029,0.0,0.0,0.25461
1204,Zeller_fecal_colorectal_cancer.114,21.52216,6.2217,0.02515,28.34784,7.68692,11.85412,1.04775,0.33016999999999996,4.69383,0.38342,0.6372899999999999,2.6149299999999998,0.46753,0.0,5.37984,1.3222200000000002,0.92158,0.06547,2.17849,0.18217,0.26014,0.0,0.00259,0.039639999999999995,0.09626,0.00132,0.00045,0.27355,0.0,0.36386
1205,Zeller_fecal_colorectal_cancer.115,4.7870099999999995,8.24766,39.128409999999995,4.25066,6.07985,0.34663,1.3791200000000001,2.6437,2.29887,3.2467200000000003,0.44636000000000003,2.8045,1.65156,0.0,0.0,0.7580600000000001,0.0,0.22096999999999997,3.18926,3.47059,0.50205,0.0,0.26828,0.0,3.63116,0.0,0.49063,1.9928299999999999,0.0,0.12702
1206,Zeller_fecal_colorectal_cancer.116,51.920840000000005,0.0,0.0,0.0863,0.7542800000000001,0.14554,7.08487,17.18481,1.23771,4.3774,2.38865,0.01295,0.0,0.0,0.0,11.01714,0.0,0.13325,0.0,0.0,0.00594,0.0,0.0,2.48409,0.0,0.0,0.29320999999999997,0.0,0.0,0.005679999999999999
1207,Zeller_fecal_colorectal_cancer.117,14.87775,3.54199,0.8285799999999999,0.7187,29.95437,0.62779,6.2618599999999995,1.98163,0.82035,6.4346,0.20202,0.15925,0.6071,0.0,0.0,0.012629999999999999,3.08146,0.95668,0.80294,1.36371,4.11281,2.13699,0.0,0.03294,0.51963,0.0,5.54964,0.46281000000000005,0.09821,0.10099999999999999
1208,Zeller_fecal_colorectal_cancer.118,0.97503,2.16253,0.0,3.4908099999999997,7.60238,21.26981,0.22091999999999998,0.36669,0.17772000000000002,0.07902999999999999,30.3644,0.35600000000000004,0.0,0.0,0.0,0.34728000000000003,0.12227,0.1382,1.8099900000000002,0.0165,0.0,0.0,0.0,0.0,0.01609,0.0,0.01916,2.37962,0.0,5.43953
1209,Zeller_fecal_colorectal_cancer.119,46.347,2.73271,0.0,0.33018000000000003,1.38075,13.82846,0.95965,6.084569999999999,0.30039,6.7656600000000005,0.41368,2.70867,0.0,0.0,0.0,8.18874,0.00471,1.05287,0.0,0.04457,0.0986,0.0,0.0,0.0,1.45881,0.07225,0.36268,0.0,0.0,2.3771400000000003
1210,Zeller_fecal_colorectal_cancer.12,5.9644900000000005,4.7230300000000005,1.1321299999999999,1.87225,37.02619,5.7447099999999995,0.045989999999999996,1.23784,1.7709099999999998,0.9679399999999999,2.15892,13.52784,2.53334,0.0,0.0,0.15070999999999998,0.04426,0.64727,0.0456,1.41373,2.9075900000000003,0.0,4.42882,0.2846,0.029169999999999998,1.06132,0.47676999999999997,1.90661,0.29433000000000004,0.14812999999999998
1211,Zeller_fecal_colorectal_cancer.120,12.14547,15.25206,0.0,12.51529,4.07644,1.78552,4.3811,4.10683,7.77694,5.04059,0.03413,0.02825,4.27827,0.0,0.0,0.76061,0.10947,5.51973,0.01006,3.01755,2.8264099999999996,0.0,0.0,0.46466999999999997,0.01654,0.0,0.02309,0.45478,1.7719999999999998,0.15405
1212,Zeller_fecal_colorectal_cancer.121,1.23336,13.92278,7.28256,12.1461,5.49716,1.39141,6.45902,0.21503000000000003,0.44216000000000005,2.30303,0.12120999999999998,15.08722,3.1242900000000002,2.1019,3.6691599999999998,0.04243,0.2706,0.19832,1.10018,4.418069999999999,0.32659,0.0,0.0,0.09901,0.30979,0.85083,0.92151,0.63873,0.61769,0.028310000000000002
1213,Zeller_fecal_colorectal_cancer.122,18.41133,3.5884300000000002,1.38537,0.8321799999999999,14.07165,12.43736,0.010490000000000001,3.7122800000000002,0.53194,15.125910000000001,0.64977,0.06163,0.00086,0.0,0.0,1.5346,0.49268999999999996,0.69787,3.96535,0.60783,0.18187,0.0,5.25416,0.03117,1.05655,0.79767,0.017490000000000002,2.2221599999999997,0.0,3.70685
1214,Zeller_fecal_colorectal_cancer.123,22.54638,15.591029999999998,0.00449,6.40163,7.2657300000000005,5.84589,14.19524,2.95355,3.29115,2.5009,0.01234,0.43667,5.93891,0.01886,0.0,0.04605,1.15008,1.37903,2.15155,2.3368900000000004,0.20603000000000002,0.00488,0.0,0.00443,1.04059,1.8933099999999998,0.25155,0.55105,0.0286,0.15482
1215,Zeller_fecal_colorectal_cancer.124,34.010090000000005,3.22438,5.13785,7.83752,5.03164,8.55782,0.44565,5.48834,1.17042,3.4599800000000003,0.5845600000000001,0.0,0.39432,0.0,0.0,0.25628,0.05231,0.15270999999999998,0.05001,0.39971,2.88362,9.518130000000001,0.0,0.17299,3.30641,0.0,0.8473799999999999,0.14981,1.05663,0.21971
1216,Zeller_fecal_colorectal_cancer.125,18.18832,0.0,0.50438,2.17235,0.60628,0.42368999999999996,19.226960000000002,6.9355,0.18092,8.86585,0.0,5.78432,5.4687,0.0,0.0,4.46611,0.0,0.16552999999999998,0.0,0.17689000000000002,16.96621,0.0,0.32624000000000003,0.0,0.0,2.82097,0.8360299999999999,0.0,0.02196,0.12916
1217,Zeller_fecal_colorectal_cancer.126,18.0012,6.9953,0.0,1.74059,12.97317,0.6338,6.875369999999999,0.39726999999999996,2.0428900000000003,1.46202,0.0,1.2045,5.3112,0.0,0.9029200000000001,0.0,0.0,0.2439,1.34185,5.72631,0.24355,0.0,0.0,0.0,0.8348,0.0,1.14691,0.1587,0.0,0.0
1218,Zeller_fecal_colorectal_cancer.127,22.4605,46.37794,0.0,2.2460400000000003,0.23834,0.12489000000000001,0.02607,1.14069,0.11325999999999999,2.00926,1.8493099999999998,5.80885,0.31044,0.0,3.63326,0.03665,0.1757,0.1508,0.09025,6.48721,1.73698,0.0,0.0,0.04673,0.05712999999999999,0.0,0.02387,3.0842,0.22691999999999998,0.01278
1219,Zeller_fecal_colorectal_cancer.128,15.33106,1.70458,0.0,1.9446,0.43635,0.69276,27.4222,3.13483,9.07136,6.20751,0.83549,3.46624,4.76384,0.0,10.82576,0.64474,0.0,0.11515,0.0022,0.74841,4.69151,0.0,0.0,0.0015400000000000001,0.18133,1.28154,1.14544,2.8056900000000002,0.0,0.09267
1220,Zeller_fecal_colorectal_cancer.129,1.4248100000000001,14.481370000000002,0.0,1.2849700000000002,11.87749,0.4343,14.181189999999999,0.30746999999999997,0.21774000000000002,4.60049,1.57085,3.7769,12.93164,17.09507,0.0,0.38553000000000004,0.21147,1.8179299999999998,0.0,2.27427,0.8817,0.0,0.20203,0.0022199999999999998,0.15911,0.0,1.1487100000000001,1.41715,0.01082,0.04453
1221,Zeller_fecal_colorectal_cancer.13,7.49233,19.81875,0.052520000000000004,7.54937,3.66016,2.98417,24.933020000000003,1.50701,0.29374,6.24591,0.7881600000000001,2.78689,2.65444,0.00703,0.0,0.22651,3.05435,0.89991,1.5090299999999999,3.86554,0.7944399999999999,0.0,0.006679999999999999,0.0,0.57509,0.00027,0.08659,0.00485,0.22955,0.53797
1222,Zeller_fecal_colorectal_cancer.130,4.18804,6.767,39.94101,8.88579,3.28484,1.63691,3.49077,0.2757,3.56325,1.9285299999999999,0.02469,13.04515,1.14804,0.0,0.0,0.0,0.76163,0.0,0.0,0.90476,0.41183000000000003,0.0,5.31776,0.0028399999999999996,0.0,0.74508,0.32566,1.62925,0.0,0.00606
1223,Zeller_fecal_colorectal_cancer.131,29.493679999999998,17.279339999999998,13.13384,2.87411,3.5051300000000003,0.27626999999999996,5.74388,1.23069,9.70086,3.04841,0.0,0.0,4.91751,0.0,0.0,0.0,0.42341000000000006,2.76132,0.0,1.43797,0.03245,0.0,2.44521,0.044410000000000005,0.16072,0.0,0.0,0.04387,0.0,0.0
1224,Zeller_fecal_colorectal_cancer.132,17.93656,4.26704,2.85545,2.56842,5.6300099999999995,3.47765,1.1408399999999999,11.50591,0.17588,10.23568,3.77187,0.0,11.3967,0.022340000000000002,0.0,0.15206,0.8400700000000001,5.65332,0.0,7.4706,1.8564900000000002,0.0,2.1539099999999998,0.01726,0.5717300000000001,0.08102000000000001,0.00158,1.68367,0.0,0.03821
1225,Zeller_fecal_colorectal_cancer.133,10.091560000000001,10.698,15.990260000000001,8.29555,1.2519200000000001,3.20708,11.640189999999999,1.78253,3.0335,3.6692400000000003,0.020569999999999998,3.17775,5.11454,0.00031,0.0,2.10642,1.51747,0.38081,10.53277,2.60767,0.03268,0.0,0.0,0.00457,0.46123000000000003,0.0,0.00221,2.6087700000000003,0.05338,0.05027
1226,Zeller_fecal_colorectal_cancer.14,59.37998,7.48606,0.0,3.4523800000000002,2.1099799999999997,4.23179,0.46712,5.65926,3.11382,1.33333,0.0,0.0,0.74783,0.0,0.0,0.51902,1.71383,0.69581,0.0414,0.14947,0.37655,0.0,3.63941,0.00771,0.65455,0.0,1.32934,0.10325999999999999,0.0,0.29286
1227,Zeller_fecal_colorectal_cancer.15,17.58008,1.7060799999999998,3.71045,0.43896,9.708210000000001,0.050980000000000004,15.84363,1.71587,0.9707899999999999,3.27693,0.0,0.0,1.05605,0.0,0.0,0.0,0.0,0.01556,0.25519000000000003,0.45228999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33565,0.0,0.61583
1228,Zeller_fecal_colorectal_cancer.16,9.64528,2.2777,0.0,0.7942600000000001,1.5096,0.62245,8.81969,2.1997299999999997,0.41999,1.81178,0.19305,2.1368,0.5896399999999999,0.0,0.0,3.37946,4.1226400000000005,1.64898,29.010640000000002,1.99298,2.28988,0.0,0.0,0.0,0.68105,0.0,6.36644,0.07487,0.15812,0.20718000000000003
1229,Zeller_fecal_colorectal_cancer.17,23.40467,27.528640000000003,0.00993,6.854610000000001,0.5596899999999999,1.3654600000000001,22.9645,5.113569999999999,0.05682,3.61936,0.0852,0.02134,0.0016,0.00183,0.80414,1.8570799999999998,0.0,2.41574,0.0,0.02074,1.16874,0.0,0.0,0.00196,0.34454,0.0,0.04643,0.0,0.01542,0.16204000000000002
1230,Zeller_fecal_colorectal_cancer.18,34.97003,2.9465,3.4233800000000003,4.80545,9.81339,6.1908900000000004,2.6537,1.94022,4.0392,1.24006,0.54561,0.007409999999999999,1.1523,0.0,0.08274,1.2646,0.1672,0.39503,0.0,0.21585,5.61872,0.0,0.0,5.16756,0.40948,0.0,1.3069600000000001,0.2867,0.0,0.2007
1231,Zeller_fecal_colorectal_cancer.19,0.040010000000000004,0.37201,0.00147,0.0024,4.21555,0.0,0.0,0.00182,0.00264,8.5652,1.3908399999999999,0.23740999999999998,0.0,0.0,0.03507,33.40592,0.0,6.16558,0.0,0.0,1.9578099999999998,0.0,0.0,4.705419999999999,0.00293,0.0,1.49424,0.0,0.07905,2.4809
1232,Zeller_fecal_colorectal_cancer.2,3.68954,17.79341,7.05065,9.131,4.45216,0.46729,12.01938,0.96396,5.67291,6.35433,0.03745,4.73649,1.02851,0.0,10.51993,4.7425,0.30251,0.52875,0.6872199999999999,3.83178,1.15235,0.0,0.0,0.09536,0.16272999999999999,0.0,0.03344,0.98895,0.0,0.14961
1233,Zeller_fecal_colorectal_cancer.20,10.57053,6.64562,5.68013,11.90697,1.6408599999999998,2.2255700000000003,9.76765,1.62529,3.8757699999999997,7.211189999999999,0.054720000000000005,10.23306,1.57491,0.02418,4.2908800000000005,0.007090000000000001,3.9037699999999997,1.03254,0.0,4.63949,0.32397,0.0,0.0,0.09252,1.52555,0.59413,1.41005,3.5534800000000004,0.0,0.04214
1234,Zeller_fecal_colorectal_cancer.21,21.82977,5.78854,12.248510000000001,4.6679900000000005,7.14818,0.7713,1.23158,3.85765,0.44788,2.64918,0.0,12.42707,1.28724,0.0,0.00144,1.20491,0.030160000000000003,0.5856399999999999,11.56245,0.41651000000000005,0.45348999999999995,0.0,4.15185,0.0114,0.0,0.0,1.07623,2.52765,0.01725,0.04045
1235,Zeller_fecal_colorectal_cancer.22,7.3144800000000005,5.7171400000000006,8.57545,0.5148199999999999,5.7221,4.351030000000001,2.82421,2.40867,2.25028,0.7581600000000001,3.0196,0.77065,0.1757,0.10425999999999999,0.0,0.27492,0.05276,0.61912,0.0,1.64579,23.371010000000002,3.77446,1.26667,0.12683,0.22445,0.10082999999999999,2.001,1.25119,0.70982,0.07228
1236,Zeller_fecal_colorectal_cancer.23,21.83137,28.096859999999996,0.0,1.8569799999999999,12.88026,7.95827,1.4292200000000002,4.90971,1.39039,4.31904,0.0045899999999999995,0.6068899999999999,0.37681,0.0,0.0,0.35128000000000004,3.7651800000000004,0.6785800000000001,0.79284,0.90848,2.34973,0.0,2.2471799999999997,0.00595,0.5996100000000001,0.0,0.012,0.57944,0.01608,0.15397
